zip,state,latitude,longitude,county
49321,MI,43.04,-85.67,kent
49322,MI,43.36,-85.4,montcalm
49323,MI,42.72,-85.72,allegan
49325,MI,42.76,-85.31,barry
49326,MI,43.25,-85.3,kent
49327,MI,43.33,-85.81,newaygo
49328,MI,42.62,-85.76,allegan
49329,MI,43.39,-85.46,montcalm
49330,MI,43.21,-85.75,kent
49331,MI,42.93,-85.34,kent
49332,MI,43.61,-85.23,mecosta
49333,MI,42.71,-85.46,barry
49335,MI,42.72,-85.68,allegan
49336,MI,43.49,-85.44,mecosta
49337,MI,43.42,-85.8,newaygo
49338,MI,43.77,-85.5,newaygo
49339,MI,43.31,-85.49,montcalm
49340,MI,43.61,-85.1,mecosta
49341,MI,43.12,-85.55,kent
49342,MI,43.67,-85.32,mecosta
49343,MI,43.29,-85.51,kent
49344,MI,42.59,-85.63,allegan
49345,MI,43.15,-85.7,kent
49346,MI,43.58,-85.44,mecosta
49347,MI,43.31,-85.35,montcalm
49348,MI,42.67,-85.64,allegan
49349,MI,43.55,-85.77,newaygo
49351,MI,43.12,-85.55,kent
49355,MI,42.95,-85.48,kent
49356,MI,42.95,-85.48,kent
49357,MI,42.95,-85.48,kent
49401,MI,42.98,-85.95,ottawa
49402,MI,43.91,-86.12,mason
49403,MI,43.14,-85.85,ottawa
49404,MI,43.06,-85.93,ottawa
49405,MI,43.95,-86.21,mason
49406,MI,42.64,-86.21,allegan
49408,MI,42.59,-86.1,allegan
49409,MI,43.08,-86.22,ottawa
49410,MI,44.04,-86.17,mason
49411,MI,44.1,-86.21,mason
49412,MI,43.46,-85.95,newaygo
49413,MI,43.46,-85.95,newaygo
49415,MI,43.12,-86.15,muskegon
49416,MI,42.52,-86.22,allegan
49417,MI,43.05,-86.22,ottawa
49418,MI,42.9,-85.75,kent
49419,MI,42.67,-86,allegan
49420,MI,43.69,-86.36,oceana
49421,MI,43.56,-86.04,oceana
49422,MI,42.77,-86.1,ottawa
49423,MI,42.77,-86.1,allegan
49424,MI,42.77,-86.1,ottawa
49425,MI,43.41,-86.07,muskegon
49426,MI,42.86,-85.86,ottawa
49427,MI,42.82,-85.84,ottawa
49428,MI,42.9,-85.82,ottawa
49429,MI,42.9,-85.82,ottawa
49430,MI,43,-85.9,ottawa
49431,MI,43.95,-86.44,mason
49434,MI,42.76,-86.2,ottawa
49435,MI,43.03,-85.82,ottawa
49436,MI,43.68,-86.41,oceana
49437,MI,43.41,-86.35,muskegon
49440,MI,43.22,-86.25,muskegon
49441,MI,43.22,-86.25,muskegon
49442,MI,43.22,-86.25,muskegon
49443,MI,43.22,-86.25,muskegon
49444,MI,43.22,-86.25,muskegon
49445,MI,43.22,-86.25,muskegon
49446,MI,43.55,-86.34,oceana
49448,MI,43.07,-86.06,ottawa
49449,MI,43.78,-86.43,oceana
49450,MI,42.48,-86.09,allegan
49451,MI,43.18,-85.94,muskegon
49452,MI,43.5,-86.34,oceana
49453,MI,42.65,-86.2,allegan
49454,MI,43.95,-86.28,mason
49455,MI,43.61,-86.35,oceana
49456,MI,43.07,-86.19,ottawa
49457,MI,43.36,-86.17,muskegon
49458,MI,43.95,-86.11,mason
49459,MI,43.71,-86.12,oceana
49460,MI,42.91,-86.12,ottawa
49461,MI,43.39,-86.34,muskegon
49463,MI,43.36,-86.41,muskegon
49464,MI,42.81,-86.01,ottawa
49468,MI,42.9,-85.75,kent
49501,MI,42.96,-85.65,kent
49502,MI,42.96,-85.65,kent
49503,MI,42.96,-85.65,kent
49504,MI,42.96,-85.65,kent
49505,MI,42.96,-85.65,kent
49506,MI,42.96,-85.65,kent
49507,MI,42.96,-85.65,kent
49508,MI,42.96,-85.65,kent
49509,MI,42.96,-85.65,kent
49510,MI,42.96,-85.65,kent
49512,MI,42.96,-85.65,kent
49514,MI,42.96,-85.65,kent
49515,MI,42.96,-85.65,kent
49516,MI,42.96,-85.65,kent
49518,MI,42.96,-85.65,kent
49519,MI,42.89,-85.72,kent
49523,MI,42.96,-85.65,kent
49525,MI,42.96,-85.65,kent
49528,MI,42.9,-85.67,kent
49530,MI,42.96,-85.65,kent
49534,MI,42.97,-85.77,kent
49544,MI,42.96,-85.65,kent
49546,MI,42.96,-85.65,kent
49548,MI,42.96,-85.65,kent
49550,MI,42.97,-85.67,kent
49555,MI,42.96,-85.65,kent
49560,MI,42.96,-85.65,kent
49588,MI,42.96,-85.65,kent
49599,MI,42.96,-85.65,kent
49601,MI,44.24,-85.41,wexford
49610,MI,44.76,-85.48,grand traverse
49611,MI,44.96,-84.98,antrim
49612,MI,44.88,-85.26,antrim
49613,MI,44.51,-86.23,manistee
49614,MI,44.42,-86.14,manistee
49615,MI,44.97,-85.2,antrim
49616,MI,44.61,-86.09,benzie
49617,MI,44.62,-86.09,benzie
49618,MI,44.28,-85.6,wexford
49619,MI,44.3,-86.01,manistee
49620,MI,44.5,-85.67,grand traverse
49621,MI,44.85,-85.8,leelanau
49622,MI,45.06,-85.26,antrim
49623,MI,43.88,-85.63,lake
49625,MI,44.48,-85.92,manistee
49626,MI,44.24,-86.29,manistee
49627,MI,45.04,-85.34,antrim
49628,MI,44.62,-86.22,benzie
49629,MI,44.89,-85.4,antrim
49630,MI,44.81,-86.05,leelanau
49631,MI,43.9,-85.27,osceola
49632,MI,44.25,-85.08,missaukee
49633,MI,44.57,-85.35,kalkaska
49634,MI,44.2,-86.3,manistee
49635,MI,44.63,-86.23,benzie
49636,MI,44.85,-86.04,leelanau
49637,MI,44.66,-85.68,grand traverse
49638,MI,44.3,-85.7,wexford
49639,MI,43.84,-85.44,osceola
49640,MI,44.66,-86.02,benzie
49642,MI,43.88,-85.8,lake
49643,MI,44.65,-85.75,grand traverse
49644,MI,44.14,-85.91,lake
49645,MI,44.37,-86.01,manistee
49646,MI,44.73,-85.17,kalkaska
49648,MI,44.93,-85.36,antrim
49649,MI,44.58,-85.53,grand traverse
49650,MI,44.72,-85.84,benzie
49651,MI,44.33,-85.2,missaukee
49653,MI,44.97,-85.73,leelanau
49654,MI,45.01,-85.76,leelanau
49655,MI,44.03,-85.41,osceola
49656,MI,44.03,-85.68,lake
49657,MI,44.22,-85.21,missaukee
49659,MI,44.9,-85.06,antrim
49660,MI,44.24,-86.32,manistee
49663,MI,44.41,-85.4,wexford
49664,MI,44.84,-85.86,leelanau
49665,MI,44.1,-85.14,clare
49666,MI,44.55,-85.63,grand traverse
49667,MI,44.31,-84.93,missaukee
49668,MI,44.4,-85.71,wexford
49670,MI,45.13,-85.61,leelanau
49673,MI,44.96,-85.5,grand traverse
49674,MI,45.06,-85.61,leelanau
49675,MI,44.36,-86.2,manistee
49676,MI,44.83,-85.28,kalkaska
49677,MI,43.87,-85.5,osceola
49679,MI,43.89,-85.18,osceola
49680,MI,44.63,-85.25,kalkaska
49682,MI,44.97,-85.65,leelanau
49683,MI,44.52,-85.93,benzie
49684,MI,44.75,-85.6,grand traverse
49685,MI,44.75,-85.6,grand traverse
49686,MI,44.75,-85.6,grand traverse
49688,MI,44.1,-85.45,osceola
49689,MI,44.21,-85.95,manistee
49690,MI,44.76,-85.4,grand traverse
49696,MI,44.75,-85.6,grand traverse
49701,MI,45.77,-84.74,emmet
49705,MI,45.31,-84.45,cheboygan
49706,MI,45.44,-84.78,emmet
49707,MI,45.07,-83.43,alpena
49709,MI,45,-84.15,montmorency
49710,MI,46.28,-84.28,chippewa
49711,MI,45.34,-85.15,charlevoix
49712,MI,45.21,-85.01,charlevoix
49713,MI,45.16,-84.91,charlevoix
49715,MI,46.4,-84.57,chippewa
49716,MI,45.5,-84.75,cheboygan
49717,MI,45.43,-84.71,cheboygan
49718,MI,45.69,-84.79,emmet
49719,MI,45.99,-84.36,mackinac
49720,MI,45.31,-85.25,charlevoix
49721,MI,45.64,-84.46,cheboygan
49722,MI,45.41,-84.87,emmet
49723,MI,45.63,-85.03,emmet
49724,MI,46.36,-84.43,chippewa
49725,MI,45.99,-83.9,chippewa
49726,MI,46,-83.67,chippewa
49727,MI,45.15,-85.13,charlevoix
49728,MI,46.36,-85.03,chippewa
49729,MI,45.16,-85.24,antrim
49730,MI,45.06,-84.85,antrim
49733,MI,44.78,-84.73,crawford
49734,MI,45.02,-84.67,otsego
49735,MI,45.02,-84.67,otsego
49736,MI,46.08,-84.09,chippewa
49737,MI,45.56,-85.11,emmet
49738,MI,44.65,-84.7,crawford
49739,MI,44.65,-84.7,crawford
49740,MI,45.43,-84.98,emmet
49743,MI,45.3,-83.9,presque isle
49744,MI,45,-83.66,alpena
49745,MI,46.03,-84.44,mackinac
49746,MI,45.06,-83.9,montmorency
49747,MI,44.8,-83.59,alcona
49748,MI,46.35,-85.15,chippewa
49749,MI,45.41,-84.61,cheboygan
49751,MI,44.98,-84.46,otsego
49752,MI,46.26,-84.51,chippewa
49753,MI,45.08,-83.73,alpena
49755,MI,45.63,-84.76,emmet
49756,MI,44.88,-84.31,oscoda
49757,MI,45.85,-84.62,mackinac
49759,MI,45.33,-84.06,presque isle
49760,MI,46.08,-85.01,mackinac
49761,MI,45.57,-84.51,cheboygan
49762,MI,46.11,-85.45,mackinac
49764,MI,45.42,-84.84,emmet
49765,MI,45.35,-84.22,presque isle
49766,MI,44.9,-83.43,alpena
49768,MI,46.62,-85.03,chippewa
49769,MI,45.55,-84.78,emmet
49770,MI,45.36,-84.95,emmet
49774,MI,46.16,-84.36,chippewa
49775,MI,45.76,-84.46,mackinac
49776,MI,45.26,-83.69,presque isle
49777,MI,45.3,-83.46,presque isle
49779,MI,45.42,-83.81,presque isle
49780,MI,46.23,-84.6,chippewa
49781,MI,45.86,-84.72,mackinac
49782,MI,45.65,-85.55,charlevoix
49783,MI,46.48,-84.36,chippewa
49784,MI,46.24,-84.49,chippewa
49785,MI,46.24,-84.49,chippewa
49786,MI,46.24,-84.49,chippewa
49788,MI,46.24,-84.49,chippewa
49790,MI,46.35,-84.96,chippewa
49791,MI,45.48,-84.6,cheboygan
49792,MI,45.35,-84.3,cheboygan
49793,MI,46.18,-85.01,chippewa
49795,MI,45.14,-84.66,otsego
49796,MI,45.26,-84.91,charlevoix
49797,MI,44.9,-84.71,otsego
49799,MI,45.27,-84.6,cheboygan
49801,MI,45.82,-88.06,dickinson
49802,MI,45.8,-88.09,dickinson
49805,MI,47.28,-88.4,keweenaw
49806,MI,46.43,-86.83,alger
49807,MI,45.72,-87.3,delta
49808,MI,46.81,-87.72,marquette
49812,MI,45.58,-87.55,menominee
49814,MI,46.52,-87.97,marquette
49815,MI,46.13,-88.08,dickinson
49816,MI,46.34,-86.93,alger
49817,MI,45.91,-86.47,delta
49818,MI,45.9,-87.23,delta
49819,MI,46.05,-87.48,marquette
49820,MI,46.2,-85.75,mackinac
49821,MI,45.46,-87.6,menominee
49822,MI,46.47,-87.04,alger
49825,MI,46.35,-86.97,alger
49826,MI,46.34,-86.92,alger
49827,MI,46.11,-85.56,mackinac
49829,MI,45.74,-87.08,delta
49831,MI,46,-87.85,dickinson
49833,MI,46.28,-87.33,marquette
49834,MI,45.97,-87.75,dickinson
49835,MI,45.77,-86.55,delta
49836,MI,46.25,-85.92,schoolcraft
49837,MI,45.85,-87.02,delta
49838,MI,46.1,-85.7,mackinac
49839,MI,46.65,-86.03,alger
49840,MI,45.98,-86.02,schoolcraft
49841,MI,46.29,-87.43,marquette
49845,MI,45.91,-87.42,menominee
49847,MI,45.71,-87.6,menominee
49848,MI,45.38,-87.61,menominee
49849,MI,46.48,-87.66,marquette
49852,MI,45.77,-87.81,dickinson
49853,MI,46.37,-85.74,luce
49854,MI,45.95,-86.25,schoolcraft
49855,MI,46.55,-87.39,marquette
49858,MI,45.12,-87.62,menominee
49861,MI,46.53,-88.11,baraga
49862,MI,46.4,-86.59,alger
49863,MI,45.56,-87.53,menominee
49864,MI,46,-86.69,delta
49865,MI,46.45,-87.68,marquette
49866,MI,46.49,-87.59,marquette
49868,MI,46.35,-85.5,luce
49870,MI,45.8,-87.91,dickinson
49871,MI,46.43,-87.58,marquette
49872,MI,45.97,-87.07,delta
49873,MI,45.87,-87.48,menominee
49874,MI,45.68,-87.52,menominee
49876,MI,45.8,-87.99,dickinson
49877,MI,46.07,-87.73,dickinson
49878,MI,45.92,-86.97,delta
49879,MI,46.4,-87.98,marquette
49880,MI,46.06,-87.16,delta
49881,MI,46.08,-88.07,dickinson
49883,MI,46.36,-85.97,schoolcraft
49884,MI,46.37,-86.48,alger
49885,MI,46.38,-87.23,marquette
49886,MI,45.69,-87.51,menominee
49887,MI,45.41,-87.6,menominee
49891,MI,46.2,-86.97,alger
49892,MI,45.78,-87.87,dickinson
49893,MI,45.35,-87.61,menominee
49894,MI,45.78,-87.06,delta
49895,MI,46.38,-86.62,alger
49896,MI,45.7,-87.45,menominee
49901,MI,47.29,-88.39,keweenaw
49902,MI,46.04,-88.37,iron
49903,MI,46.23,-88.45,iron
49905,MI,47.09,-88.71,houghton
49908,MI,46.77,-88.49,baraga
49910,MI,46.6,-89.57,ontonagon
49911,MI,46.47,-90.04,gogebic
49912,MI,46.51,-89.21,ontonagon
49913,MI,47.24,-88.45,houghton
49915,MI,46.06,-88.62,iron
49916,MI,47.03,-88.53,houghton
49917,MI,47.28,-88.38,houghton
49918,MI,47.46,-87.81,keweenaw
49919,MI,46.51,-88.44,baraga
49920,MI,46.09,-88.32,iron
49921,MI,47.09,-88.57,houghton
49922,MI,47.14,-88.53,houghton
49925,MI,46.54,-89.3,ontonagon
49927,MI,46.05,-88.6,iron
49929,MI,46.82,-89.07,ontonagon
49930,MI,47.13,-88.6,houghton
49931,MI,47.11,-88.56,houghton
49934,MI,47.17,-88.43,houghton
49935,MI,46.09,-88.63,iron
49938,MI,46.45,-90.15,gogebic
49942,MI,47.27,-88.46,houghton
49945,MI,47.08,-88.4,houghton
49946,MI,46.72,-88.28,baraga
49947,MI,46.38,-89.68,gogebic
49948,MI,46.77,-89.08,ontonagon
49950,MI,47.3,-88.37,keweenaw
49952,MI,46.76,-88.79,houghton
49953,MI,46.86,-89.31,ontonagon
49955,MI,47.03,-88.68,houghton
49958,MI,46.82,-88.63,baraga
49959,MI,46.47,-90.02,gogebic
49960,MI,46.73,-89.17,ontonagon
49961,MI,46.5,-88.7,houghton
49962,MI,46.89,-88.18,baraga
49963,MI,47.07,-88.64,houghton
49964,MI,46.07,-88.63,iron
49965,MI,47,-88.75,houghton
49967,MI,46.48,-89.02,houghton
49968,MI,46.47,-89.93,gogebic
49969,MI,46.27,-89.18,gogebic
49970,MI,46.53,-88.6,baraga
49971,MI,46.75,-89.58,ontonagon
50001,IA,41.36,-93.47,warren
50002,IA,41.5,-94.64,guthrie
50003,IA,41.61,-94.02,dallas
50005,IA,42.11,-92.98,marshall
50006,IA,42.51,-93.37,hardin
50007,IA,41.81,-93.61,polk
50008,IA,40.700000000000003,-93.36,wayne
50009,IA,41.65,-93.47,polk
50010,IA,42.02,-93.62,story
50011,IA,42.02,-93.62,story
50012,IA,42.02,-93.62,story
50013,IA,42.02,-93.62,story
50014,IA,42.02,-93.62,story
50020,IA,41.44,-94.76,cass
50021,IA,41.72,-93.6,polk
50022,IA,41.39,-95.01,cass
50023,IA,41.71,-93.62,polk
50025,IA,41.71,-94.92,audubon
50026,IA,41.84,-94.42,guthrie
50027,IA,41.5,-92.46,mahaska
50028,IA,41.82,-93.15,jasper
50029,IA,41.85,-94.55,guthrie
50031,IA,42.03,-94.14,boone
50032,IA,41.66,-93.55,polk
50033,IA,41.35,-93.79,warren
50034,IA,42.47,-93.64,hamilton
50035,IA,41.68,-93.46,polk
50036,IA,42.05,-93.87,boone
50037,IA,42.05,-93.87,boone
50038,IA,41.53,-93.88,dallas
50039,IA,41.85,-94.01,dallas
50040,IA,42.17,-94.1,boone
50041,IA,42.6,-93.2,franklin
50042,IA,41.54,-94.92,audubon
50043,IA,42.41,-93.37,hardin
50044,IA,41.2,-92.88,marion
50046,IA,41.89,-93.53,story
50047,IA,41.51,-93.48,warren
50048,IA,41.5,-94.52,guthrie
50049,IA,41.01,-93.3,lucas
50050,IA,42.15,-94.47,greene
50051,IA,42.11,-93.15,marshall
50052,IA,40.630000000000003,-93.45,wayne
50054,IA,41.67,-93.24,jasper
50055,IA,41.9,-93.3,story
50056,IA,42.01,-93.31,story
50057,IA,41.18,-93.15,marion
50058,IA,41.87,-94.67,carroll
50059,IA,41.89,-94.33,greene
50060,IA,40.75,-93.31,wayne
50061,IA,41.48,-93.76,warren
50062,IA,41.2,-93.27,marion
50063,IA,41.68,-93.98,dallas
50064,IA,42.1,-94.24,greene
50065,IA,40.64,-93.81,decatur
50066,IA,41.84,-94.21,dallas
50067,IA,40.76,-93.84,decatur
50068,IA,40.92,-93.45,lucas
50069,IA,41.53,-94,dallas
50070,IA,41.51,-94.22,dallas
50071,IA,42.65,-93.5,wright
50072,IA,41.49,-94.12,madison
50073,IA,41.79,-93.51,polk
50074,IA,40.840000000000003,-94.1,ringgold
50075,IA,42.31,-93.58,hamilton
50076,IA,41.59,-94.87,audubon
50078,IA,41.93,-92.86,marshall
50099,IA,42.05,-93.88,boone
50101,IA,42.69,-93.6,wright
50102,IA,42.25,-93.4,hardin
50103,IA,40.82,-93.6,decatur
50104,IA,41.48,-92.39,keokuk
50105,IA,42.1,-93.64,story
50106,IA,41.87,-92.78,marshall
50107,IA,42.03,-94.23,greene
50108,IA,40.81,-93.96,decatur
50109,IA,41.76,-93.82,polk
50110,IA,41.84,-94.98,audubon
50111,IA,41.66,-93.78,polk
50112,IA,41.74,-92.72,poweshiek
50115,IA,41.67,-94.49,guthrie
50116,IA,41.17,-92.9,marion
50117,IA,41.64,-94.91,audubon
50118,IA,41.45,-93.4,warren
50119,IA,41.31,-92.92,marion
50120,IA,41.94,-92.96,marshall
50122,IA,42.3,-93.3,hardin
50123,IA,40.86,-93.49,wayne
50124,IA,41.89,-93.6,story
50125,IA,41.36,-93.56,warren
50126,IA,42.52,-93.26,hardin
50127,IA,41.73,-93.16,jasper
50128,IA,41.84,-94.3,guthrie
50129,IA,42.01,-94.37,greene
50130,IA,42.31,-93.63,hamilton
50131,IA,41.68,-93.7,polk
50132,IA,42.39,-93.72,hamilton
50133,IA,40.71,-94.04,ringgold
50134,IA,41.95,-93.66,story
50135,IA,41.71,-92.9,jasper
50136,IA,41.45,-92.23,keokuk
50137,IA,41.64,-92.9,jasper
50138,IA,41.31,-93.1,marion
50139,IA,41.18,-93.38,warren
50140,IA,40.619999999999997,-93.93,decatur
50141,IA,41.88,-92.92,marshall
50142,IA,42,-92.77,marshall
50143,IA,41.33,-92.78,mahaska
50144,IA,40.74,-93.75,decatur
50145,IA,41.2,-93.49,warren
50146,IA,41.64,-94.27,dallas
50147,IA,40.58,-93.52,wayne
50148,IA,42.19,-93,marshall
50149,IA,41.12,-94.05,union
50150,IA,41.13,-92.9,monroe
50151,IA,41.03,-93.46,lucas
50152,IA,41.96,-93.81,boone
50153,IA,41.57,-92.78,jasper
50154,IA,42.16,-93.39,story
50155,IA,41.21,-94.18,madison
50156,IA,41.87,-93.81,boone
50157,IA,41.7,-92.55,poweshiek
50158,IA,42.03,-92.91,marshall
50160,IA,41.37,-93.73,warren
50161,IA,41.89,-93.39,story
50162,IA,41.94,-93.1,marshall
50163,IA,41.22,-93.16,marion
50164,IA,41.52,-94.4,guthrie
50165,IA,40.840000000000003,-93.3,wayne
50166,IA,41.28,-93.43,warren
50167,IA,41.75,-94.02,dallas
50168,IA,41.76,-93.28,jasper
50169,IA,41.66,-93.36,polk
50170,IA,41.52,-93.1,jasper
50171,IA,41.58,-92.52,poweshiek
50173,IA,41.98,-92.71,tama
50174,IA,41.04,-93.94,clarke
50201,IA,42.01,-93.45,story
50206,IA,42.28,-93.17,hardin
50207,IA,41.47,-92.65,mahaska
50208,IA,41.69,-93.04,jasper
50210,IA,41.18,-93.73,warren
50211,IA,41.49,-93.68,warren
50212,IA,42.03,-94.02,boone
50213,IA,41.03,-93.77,clarke
50214,IA,41.45,-93.03,marion
50216,IA,41.69,-94.36,guthrie
50217,IA,42.16,-94.25,greene
50218,IA,41.34,-93.87,madison
50219,IA,41.4,-92.91,marion
50220,IA,41.84,-94.09,dallas
50222,IA,41.2,-93.95,madison
50223,IA,42.15,-94.01,boone
50225,IA,41.38,-93.26,marion
50226,IA,41.77,-93.71,polk
50227,IA,42.59,-93.42,franklin
50228,IA,41.59,-93.23,jasper
50229,IA,41.38,-93.73,warren
50230,IA,42.31,-93.43,hardin
50231,IA,42.23,-93.6,hamilton
50232,IA,41.57,-93.02,jasper
50233,IA,41.59,-94.19,dallas
50234,IA,41.92,-93.18,marshall
50235,IA,41.93,-94.2,greene
50236,IA,42.16,-93.5,story
50237,IA,41.51,-93.35,polk
50238,IA,40.98,-93.2,lucas
50239,IA,42.12,-93.19,marshall
50240,IA,41.28,-93.8,madison
50241,IA,41.3,-93.73,warren
50242,IA,41.57,-92.7,poweshiek
50243,IA,41.86,-93.69,story
50244,IA,41.88,-93.68,story
50246,IA,42.28,-93.79,hamilton
50247,IA,42.01,-93.16,marshall
50248,IA,42.18,-93.59,story
50249,IA,42.27,-93.92,hamilton
50250,IA,41.5,-94.31,adair
50251,IA,41.57,-92.84,jasper
50252,IA,41.46,-93.3,marion
50254,IA,41.02,-94.04,union
50255,IA,41.45,-92.33,keokuk
50256,IA,41.28,-92.87,marion
50257,IA,41.21,-93.84,madison
50258,IA,42.24,-93.06,hardin
50259,IA,42.3,-93.09,hardin
50261,IA,41.53,-93.95,madison
50262,IA,40.869999999999997,-93.79,decatur
50263,IA,41.6,-93.86,dallas
50264,IA,40.89,-93.73,decatur
50265,IA,41.57,-93.75,polk
50266,IA,41.57,-93.75,dallas
50268,IA,41.4,-92.35,keokuk
50269,IA,42.26,-93.01,hardin
50271,IA,42.49,-93.54,hamilton
50272,IA,41.08,-93.25,lucas
50273,IA,41.33,-94.01,madison
50274,IA,41.4,-94.88,cass
50275,IA,41.01,-93.59,clarke
50276,IA,41.85,-93.92,dallas
50277,IA,41.77,-94.35,guthrie
50278,IA,42.15,-93.29,story
50301,IA,41.57,-93.61,polk
50302,IA,41.57,-93.61,polk
50303,IA,41.57,-93.61,polk
50304,IA,41.57,-93.61,polk
50305,IA,41.57,-93.61,polk
50306,IA,41.57,-93.61,polk
50307,IA,41.57,-93.61,polk
50308,IA,41.57,-93.61,polk
50309,IA,41.57,-93.61,polk
50310,IA,41.57,-93.61,polk
50311,IA,41.57,-93.61,polk
50312,IA,41.57,-93.61,polk
50313,IA,41.57,-93.61,polk
50314,IA,41.57,-93.61,polk
50315,IA,41.57,-93.61,polk
50316,IA,41.57,-93.61,polk
50317,IA,41.57,-93.61,polk
50318,IA,41.57,-93.61,polk
50319,IA,41.57,-93.61,polk
50320,IA,41.57,-93.61,polk
50321,IA,41.57,-93.61,polk
50322,IA,41.63,-93.74,polk
50323,IA,41.63,-93.74,dallas
50324,IA,41.6,-93.71,polk
50325,IA,41.6,-93.76,polk
50327,IA,41.58,-93.49,polk
50328,IA,41.57,-93.61,polk
50329,IA,41.57,-93.61,polk
50330,IA,41.57,-93.61,polk
50331,IA,41.57,-93.61,polk
50332,IA,41.57,-93.61,polk
50333,IA,41.57,-93.61,polk
50334,IA,41.57,-93.61,polk
50335,IA,41.57,-93.61,polk
50336,IA,41.57,-93.61,polk
50339,IA,41.57,-93.61,polk
50340,IA,41.57,-93.61,polk
50347,IA,41.6,-93.6,polk
50359,IA,41.57,-93.61,polk
50360,IA,41.57,-93.61,polk
50361,IA,41.57,-93.61,polk
50362,IA,41.57,-93.61,polk
50363,IA,41.57,-93.61,polk
50364,IA,41.57,-93.61,polk
50367,IA,41.57,-93.61,polk
50368,IA,41.57,-93.61,polk
50369,IA,41.57,-93.61,polk
50380,IA,41.57,-93.61,polk
50381,IA,41.57,-93.61,polk
50391,IA,41.57,-93.61,polk
50392,IA,41.57,-93.61,polk
50393,IA,41.57,-93.61,polk
50394,IA,41.57,-93.61,polk
50395,IA,41.57,-93.61,polk
50396,IA,41.57,-93.61,polk
50397,IA,41.6,-93.6,polk
50398,IA,41.57,-93.75,polk
50401,IA,43.15,-93.19,cerro gordo
50402,IA,43.15,-93.19,cerro gordo
50420,IA,42.8,-93.47,franklin
50421,IA,42.84,-93.6,wright
50423,IA,43.09,-93.8,hancock
50424,IA,43.38,-93.94,winnebago
50426,IA,43.41,-93.01,mitchell
50427,IA,42.83,-93.22,franklin
50428,IA,43.13,-93.37,cerro gordo
50430,IA,42.98,-93.95,hancock
50431,IA,42.73,-93.37,franklin
50432,IA,43.22,-93.79,hancock
50433,IA,42.92,-93.03,cerro gordo
50434,IA,43.26,-93.42,worth
50435,IA,43.12,-92.73,floyd
50436,IA,43.25,-93.63,winnebago
50438,IA,43.09,-93.6,hancock
50439,IA,42.92,-93.61,hancock
50440,IA,43.33,-93.06,worth
50441,IA,42.74,-93.2,franklin
50444,IA,43.28,-93.37,worth
50446,IA,43.36,-93.45,worth
50447,IA,42.93,-93.79,hancock
50448,IA,43.35,-93.21,worth
50449,IA,43,-93.6,hancock
50450,IA,43.41,-93.53,winnebago
50451,IA,43.37,-94.09,kossuth
50452,IA,42.76,-93.36,franklin
50453,IA,43.33,-93.63,winnebago
50454,IA,43.38,-92.73,mitchell
50455,IA,43.46,-92.61,mitchell
50456,IA,43.28,-93.2,worth
50457,IA,42.91,-93.47,cerro gordo
50458,IA,43.14,-93,floyd
50459,IA,43.44,-93.21,worth
50460,IA,43.22,-92.77,mitchell
50461,IA,43.28,-92.81,mitchell
50464,IA,43.24,-93.12,cerro gordo
50465,IA,43.48,-93.92,winnebago
50466,IA,43.36,-92.55,howard
50467,IA,43.2,-93.08,cerro gordo
50468,IA,43.05,-92.94,floyd
50469,IA,42.97,-93.18,cerro gordo
50470,IA,42.74,-93.54,wright
50471,IA,43.12,-92.9,floyd
50472,IA,43.37,-92.91,mitchell
50473,IA,43.47,-93.61,winnebago
50475,IA,42.89,-93.21,franklin
50476,IA,43.43,-92.78,mitchell
50477,IA,42.97,-93.31,cerro gordo
50478,IA,43.36,-93.77,winnebago
50479,IA,42.94,-93.38,cerro gordo
50480,IA,43.23,-94.04,kossuth
50481,IA,43.44,-92.91,mitchell
50482,IA,43.12,-93.45,cerro gordo
50483,IA,43.08,-93.99,kossuth
50484,IA,43.23,-93.91,hancock
50501,IA,42.5,-94.17,webster
50510,IA,42.78,-94.94,buena vista
50511,IA,43.07,-94.23,kossuth
50514,IA,43.39,-94.47,emmet
50515,IA,43.04,-94.83,palo alto
50516,IA,42.61,-94.14,webster
50517,IA,43.29,-94.21,kossuth
50518,IA,42.5,-94.36,webster
50519,IA,42.86,-94.28,humboldt
50520,IA,42.8,-94.41,humboldt
50521,IA,42.33,-94.11,webster
50522,IA,43.19,-94.22,kossuth
50523,IA,42.36,-94.29,webster
50524,IA,42.58,-94.34,webster
50525,IA,42.73,-93.73,wright
50526,IA,42.73,-93.73,wright
50527,IA,42.97,-94.73,palo alto
50528,IA,43.09,-94.55,palo alto
50529,IA,42.72,-94.19,humboldt
50530,IA,42.26,-94.07,webster
50531,IA,43.46,-94.61,emmet
50532,IA,42.46,-93.99,webster
50533,IA,42.66,-93.9,wright
50535,IA,42.46,-95.15,sac
50536,IA,43.11,-94.68,palo alto
50538,IA,42.27,-94.4,calhoun
50539,IA,43.21,-94.42,kossuth
50540,IA,42.58,-94.84,pocahontas
50541,IA,42.72,-94.43,humboldt
50542,IA,42.73,-93.92,wright
50543,IA,42.27,-94.28,webster
50544,IA,42.26,-94.17,webster
50545,IA,42.81,-94.05,humboldt
50546,IA,42.83,-94.7,pocahontas
50548,IA,42.72,-94.22,humboldt
50551,IA,42.47,-94.71,calhoun
50552,IA,42.45,-94.45,calhoun
50554,IA,42.84,-94.84,pocahontas
