geo_id,total,tot_under_19,y_under_19,n_under_19,tot_19_64,y_19_64,n_19_64,tot_65_over,y_65_over,n_65_over,year,state,county,county_state,fi_rate,number_food_insecure_individuals,low_threshold_in_state,low_threshold_type,high_threshold_in_state,high_threshold_type,percent_fi_low_threshold,percent_fi_btwn_thresholds,percent_fi_high_threshold,weighted_annual_food_budget_shortfall,cost_per_meal,child_fi_rate,number_food_insecure_children,percent_of_children_in_fi_hh_with_hh_incomes_below_185_percent_fpl,percent_of_children_in_fi_hh_with_hh_incomes_above_185_percent_fpl,zip,latitude,longitude,estimate_total_edu_data,estimate_total_less_than_9th_grade,estimate_total_9th_to_12th_grade_no_diploma,estimate_total_high_school_graduate_includes_equivalency,estimate_total_some_college_no_degree,estimate_total_associates_degree,estimate_total_bachelors_degree,estimate_total_graduate_or_professional_degree,estimate_total_hispanic_data,estimate_total_not_hispanic_or_latino,estimate_total_hispanic_or_latino,estimate_total_immigration_data,estimate_total_u_s_citizen,estimate_total_not_a_u_s_citizen,estimate_total_income_data,estimate_total_less_than_20_000,estimate_total_20_000_to_39_999,estimate_total_40_000_to_59_999,estimate_total_60_000_to_99_999,estimate_total_100_000_to_149_999,estimate_total_150_000_to_199_999,estimate_total_200_000_or_more,estimate_total_ins_status_data,estimate_total_under_19_years,estimate_total_under_19_years_with_health_insurance_coverage,estimate_total_under_19_years_no_health_insurance_coverage,estimate_total_19_to_64_years,estimate_total_19_to_64_years_with_health_insurance_coverage,estimate_total_19_to_64_years_no_health_insurance_coverage,estimate_total_65_years_and_over,estimate_total_65_years_and_over_with_health_insurance_coverage,estimate_total_65_years_and_over_no_health_insurance_coverage,estimate_total_race_data,estimate_total_white_alone,estimate_total_black_or_african_american_alone,estimate_total_american_indian_and_alaska_native_alone,estimate_total_asian_alone,estimate_total_native_hawaiian_and_other_pacific_islander_alone,estimate_total_some_other_race_alone,estimate_total_two_or_more_races
0500000US48021,82483,24174,92.26441631504923,7.7355836849507735,48291,75.71597192023359,24.284028079766415,10018,100,0,2017,TX,bastrop,bastrop_TX,0.125,10040,1.65,SNAP,1.85,Other Nutrition Program,0.66,0.059,0.282,4764000,2.78,0.203,4180,0.75,0.26,78602,30.11,-97.3,54698,4266,5415,15002,11266,4913,10163,3673,84761,52687,32074,84761,79893,4868,24249,2556,2909,4364,6761,4391,2242,1026,82483,24174,22304,1870,48291,36564,11727,10018,10018,0,84761,60565,7170,295,648,0,14870,1213
0500000US48025,21992,7257,92.93096320793717,7.069036792062835,12065,73.35267302113552,26.647326978864484,2670,100,0,2017,TX,bee,bee_TX,0.139,4540,1.65,SNAP,1.85,Other Nutrition Program,0.577,0.063,0.36,2004000,2.59,0.254,1790,0.67,0.33,78102,28.4,-97.74,19306,1535,2798,7762,4174,1088,1033,916,29470,13151,16319,29470,29280,190,7184,2049,1363,1424,1503,665,85,95,21992,7257,6744,513,12065,8850,3215,2670,2670,0,29470,24766,3253,205,0,0,504,742
0500000US48027,330457,102031,95.79441542276366,4.20558457723633,192897,84.30509546545566,15.694904534544344,35529,99.42019195586704,0.5798080441329618,2017,TX,bell,bell_TX,0.187,62960,1.65,SNAP,1.85,Other Nutrition Program,0.598,0.044,0.358,28982000,2.7,0.227,21210,0.67,0.33,76501,31.09,-97.36,210326,6469,10536,52164,58538,25962,37082,19575,347833,261526,86307,347833,336228,11605,122333,17111,26588,23907,30579,17152,3558,3438,330457,102031,97740,4291,192897,162622,30275,35529,35323,206,347833,221697,81137,2453,11321,2678,10864,17683
0500000US48029,1928695,530974,92.05384821102352,7.946151788976484,1171270,79.05376215560887,20.94623784439113,226451,98.40009538487355,1.599904615126451,2017,TX,bexar,bexar_TX,0.114,216220,1.65,SNAP,1.85,Other Nutrition Program,0.747,0.024,0.229,105479000,2.86,0.21,103360,0.65,0.35,78002,29.28,-98.73,1249712,85817,105531,322164,284958,103964,218312,128966,1958578,777263,1181315,1958578,1813441,145137,633422,109974,127760,105753,142662,86221,31635,29417,1928695,530974,488782,42192,1171270,925933,245337,226451,222828,3623,1958578,1544827,152183,8639,51987,2543,130730,67669
0500000US48037,88586,23260,96.1908856405847,3.8091143594153056,51407,79.19738557005856,20.80261442994145,13919,99.32466412817013,0.6753358718298729,2017,TX,bowie,bowie_TX,0.215,20180,1.65,SNAP,1.85,Other Nutrition Program,0.625,0.037,0.338,9587000,2.78,0.256,5700,0.76,0.24,75501,33.44,-94.07,62638,1574,4054,22645,16252,4214,9387,4512,94012,86720,7292,94012,92228,1784,33164,7299,6408,5187,6737,5064,1448,1021,88586,23260,22374,886,51407,40713,10694,13919,13825,94,94012,65602,23468,1095,711,0,740,2396
0500000US48039,350358,100882,91.35722923811979,8.642770761880216,209250,84.91278375149342,15.087216248506572,40226,94.61542286083628,5.384577139163725,2017,TX,brazoria,brazoria_TX,0.14,48610,1.65,SNAP,1.85,Other Nutrition Program,0.454,0.049,0.497,23688000,2.86,0.203,18850,0.51,0.49,77422,29.04,-95.56,236616,10948,16666,54362,57777,20305,48297,28261,362457,251400,111057,362457,339105,23352,119770,13710,13975,15543,27034,28084,11191,10233,350358,100882,92163,8719,209250,177680,31570,40226,38060,2166,362457,257337,51676,3208,23253,46,16343,10594
0500000US48041,218498,54885,90.33797941149676,9.662020588503234,145186,85.04194619315912,14.95805380684088,18427,98.54561241656266,1.4543875834373474,2017,TX,brazos,brazos_TX,0.203,43590,1.65,SNAP,1.85,Other Nutrition Program,0.683,0.003,0.314,21530000,2.89,0.223,9850,0.66,0.34,77801,30.66,-96.36,117763,8448,7699,22849,22603,8004,26793,21367,222830,165451,57379,222830,202996,19834,79725,21024,14901,12531,15915,9173,3167,3014,218498,54885,49582,5303,145186,123469,21717,18427,18159,268,222830,172921,23788,598,13105,33,5820,6565
0500000US48049,37112,8718,94.35650378527185,5.643496214728148,21510,76.05299860529986,23.94700139470014,6884,99.62231260894828,0.3776873910517141,2017,TX,brown,brown_TX,0.158,5980,1.65,SNAP,1.85,Other Nutrition Program,0.626,0.061,0.313,2606000,2.55,0.238,2040,0.71,0.29,76432,31.82,-98.78,26073,1883,1853,10771,5664,1602,2814,1486,38053,29548,8505,38053,37121,932,14158,2238,4786,2502,2285,1380,383,584,37112,8718,8226,492,21510,16359,5151,6884,6858,26,38053,34815,1980,0,87,0,561,610
0500000US48053,46153,11417,92.86152229131997,7.138477708680038,24517,80.75620997675082,19.243790023249176,10219,100,0,2017,TX,burnet,burnet_TX,0.135,6100,1.65,SNAP,1.85,Other Nutrition Program,0.561,0.056,0.383,2994000,2.88,0.214,2090,0.61,0.39,78605,30.74,-98.05,32648,1880,1201,9122,7493,2949,6405,3598,46804,36274,10530,46804,45445,1359,17558,1753,3667,2882,4145,3399,1045,667,46153,11417,10602,815,24517,19799,4718,10219,10219,0,46804,43690,85,105,580,0,983,1361
0500000US48055,40432,10701,88.88888888888889,11.11111111111111,24072,70.42622133599203,29.57377866400798,5659,100,0,2017,TX,caldwell,caldwell_TX,0.125,5070,1.65,SNAP,1.85,Other Nutrition Program,0.74,0.058,0.202,2211000,2.56,0.214,2090,0.68,0.32,78616,29.87,-97.53,27690,2832,2428,10590,5656,1400,3220,1564,42338,20211,22127,42338,39520,2818,13315,1924,2931,1650,4174,1283,802,551,40432,10701,9512,1189,24072,16953,7119,5659,5659,0,42338,35068,3327,120,470,0,3050,303
0500000US48057,21467,5740,80.76655052264809,19.233449477351915,11889,69.37505256960216,30.624947430397846,3838,100,0,2017,TX,calhoun,calhoun_TX,0.125,2720,1.65,SNAP,1.85,Other Nutrition Program,0.629,0.037,0.334,1238000,2.67,0.236,1300,0.61,0.39,77978,28.67,-96.55,13971,1533,900,3978,3026,1104,2542,888,21744,11285,10459,21744,19283,2461,7434,946,1681,829,2141,920,756,161,21467,5740,4636,1104,11889,8248,3641,3838,3838,0,21744,19046,254,0,1165,0,429,850
0500000US48061,421936,136761,83.31176285636988,16.68823714363013,230084,59.62083413014378,40.37916586985622,55091,98.61138843005209,1.3886115699479042,2017,TX,cameron,cameron_TX,0.114,47770,1.65,SNAP,1.85,Other Nutrition Program,0.907,0.031,0.063,19304000,2.37,0.282,37170,0.72,0.28,78520,25.92,-97.48,248391,48080,34044,65046,37102,19133,31918,13068,423725,43557,380168,423725,353208,70517,123024,35787,28955,17518,25681,11113,1986,1984,421936,136761,113938,22823,230084,137178,92906,55091,54326,765,423725,397815,1564,1128,3190,0,16706,3322
0500000US48067,29563,7259,93.59415897506544,6.405841024934563,15786,71.98150259723806,28.018497402761938,6518,96.4406259588831,3.559374041116907,2017,TX,cass,cass_TX,0.21,6340,1.65,SNAP,1.85,Other Nutrition Program,0.615,0.063,0.322,3105000,2.87,0.281,1930,0.76,0.24,75551,33.11,-94.16,21115,901,2410,9190,3398,1090,2460,1666,30012,28654,1358,30012,29780,232,11438,2388,3376,1590,2767,995,281,41,29563,7259,6794,465,15786,11363,4423,6518,6286,232,null,null,null,null,null,null,null,null
0500000US48071,41153,11752,94.75833900612662,5.241660993873383,24936,82.45909528392686,17.540904716073147,4465,100,0,2017,TX,chambers,chambers_TX,0.151,5950,1.65,SNAP,1.85,Other Nutrition Program,0.533,0.027,0.44,3138000,3.09,0.235,2580,0.59,0.41,77514,29.76,-94.67,25943,558,2415,8551,7121,1383,4427,1488,41441,32210,9231,41441,38623,2818,13723,1654,2743,1978,2568,1697,1480,1603,41153,11752,11136,616,24936,20562,4374,4465,4465,0,null,null,null,null,null,null,null,null
0500000US48073,49430,14305,93.54771059070255,6.452289409297449,26073,71.77539983891383,28.224600161086183,9052,97.00618647812638,2.993813521873619,2017,TX,cherokee,cherokee_TX,0.177,9110,1.65,SNAP,1.85,Other Nutrition Program,0.705,0.046,0.248,4524000,2.91,0.252,3310,0.81,0.19,75757,32.14,-95.31,34476,2751,4321,9357,9601,2795,3683,1968,52240,40077,12163,52240,48707,3533,18177,3505,3391,3797,4323,2535,444,182,49430,14305,13382,923,26073,18714,7359,9052,8781,271,52240,43230,7159,844,0,0,549,458
0500000US48085,966832,268099,91.96453548875601,8.035464511243982,596079,86.2491381175985,13.750861882401495,102654,97.25095953396847,2.749040466031523,2017,TX,collin,collin_TX,0.142,130090,1.65,SNAP,1.85,Other Nutrition Program,0.346,0.035,0.618,69837000,3.15,0.187,45920,0.38,0.62,75002,33.1,-96.66,635534,18264,21052,92895,126079,47057,211777,118410,969603,821163,148440,969603,859321,110282,338769,23519,38584,39554,77053,72035,41369,46655,966832,268099,246556,21543,596079,514113,81966,102654,99832,2822,969603,670746,94354,4280,142921,598,23959,32745
0500000US48089,20894,4878,82.43132431324314,17.56867568675687,11565,73.61003026372677,26.38996973627324,4451,99.21365985171872,0.7863401482812851,2017,TX,colorado,colorado_TX,0.136,2850,1.65,SNAP,1.85,Other Nutrition Program,0.571,0.045,0.385,1385000,2.85,0.198,970,0.65,0.35,77412,29.57,-96.48,15357,846,1396,5302,3324,1012,3009,468,21232,16468,4764,21232,19567,1665,7785,1329,1712,1219,1603,974,483,465,20894,4878,4021,857,11565,8513,3052,4451,4416,35,21232,14963,2711,0,22,0,2266,1270
0500000US48091,139595,34821,94.27069871629189,5.729301283708107,79846,84.64168524409487,15.358314755905116,24928,99.58681001283696,0.4131899871630295,2017,TX,comal,comal_TX,0.118,15260,1.65,SNAP,1.85,Other Nutrition Program,0.489,0.04,0.472,8434000,3.24,0.199,5920,0.58,0.42,78070,29.86,-98.4,97919,2246,3184,23778,25593,5567,24661,12890,141009,102203,38806,141009,137688,3321,51662,5065,6621,10145,10954,9228,4184,5465,139595,34821,32826,1995,79846,67583,12263,24928,24825,103,141009,130852,2610,459,1791,0,2138,3159
0500000US48097,39416,9919,90.5938098598649,9.406190140135093,22613,77.93304736213682,22.066952637863178,6884,100,0,2017,TX,cooke,cooke_TX,0.156,6080,1.65,SNAP,1.85,Other Nutrition Program,0.546,0.047,0.408,3219000,3.1,0.239,2250,0.65,0.35,76238,33.49,-97.3,26995,1794,2049,8312,7317,2196,3920,1407,39895,32652,7243,39895,36753,3142,15561,1609,3493,3144,2892,2785,771,867,39416,9919,8986,933,22613,17623,4990,6884,6884,0,39895,36667,883,281,412,0,94,1558
0500000US48099,59246,18343,90.92841956059532,9.071580439404677,34275,81.374179431072207,18.62582056892779,6628,100,0,2017,TX,coryell,coryell_TX,0.183,13890,1.65,SNAP,1.85,Other Nutrition Program,0.518,0.046,0.436,6944000,2.93,0.233,4260,0.73,0.27,76522,31.11,-97.9,48139,1947,3035,13556,16054,5417,5680,2450,74913,61211,13702,74913,72906,2007,20335,1844,4964,5027,4789,2703,675,333,59246,18343,16679,1664,34275,27891,6384,6628,6628,0,74913,54389,10851,1258,1750,627,985,5053
0500000US48113,2599093,727124,85.74012135481706,14.25987864518294,1604459,72.81482418684429,27.18517581315571,267510,97.45953422301969,2.5404657769803,2017,TX,dallas,dallas_TX,0.172,438830,1.65,SNAP,1.85,Other Nutrition Program,0.737,0.026,0.237,215844000,2.88,0.229,156630,0.73,0.28,75001,32.96,-96.83,1676011,184472,160303,391895,331663,95392,327992,184294,2618148,1564790,1053358,2618148,2165943,452205,929078,132024,185440,167235,215874,115212,52613,60680,2599093,727124,623437,103687,1604459,1168284,436175,267510,260714,6796,2618148,1618292,591052,9294,167282,1107,163582,67539
0500000US48121,832361,222450,92.30838390649583,7.691616093504158,528958,86.20835680715672,13.791643192843289,80953,98.111249737502,1.8887502624979926,2017,TX,denton,denton_TX,0.143,111860,1.65,SNAP,1.85,Other Nutrition Program,0.412,0.034,0.553,57683000,3.02,0.187,37700,0.46,0.54,75007,32.98,-96.89,547898,19020,20610,92964,117148,45527,166793,85836,836210,673605,162605,836210,764075,72135,293610,21769,36331,43928,68114,58719,32003,32746,832361,222450,205340,17110,528958,456006,72952,80953,79424,1529,836210,626105,81973,4401,73861,566,20383,28921
0500000US48135,156328,49594,85.3167721901843,14.683227809815705,91774,72.09231372719942,27.907686272800575,14960,99.42513368983957,0.5748663101604278,2017,TX,ector,ector_TX,0.098,15320,1.65,SNAP,1.85,Other Nutrition Program,0.684,0.047,0.269,7339000,2.81,0.193,9000,0.58,0.42,79741,31.98,-102.61,92873,9573,13846,27069,23018,6490,9690,3187,157087,61923,95164,157087,142211,14876,51388,6804,11048,9385,13613,6757,3049,732,156328,49594,42312,7282,91774,66162,25612,14960,14874,86,157087,117040,6779,764,1942,277,24966,5319
0500000US48139,172201,48797,89.37229747730393,10.627702522696067,102039,78.08876998010564,21.911230019894354,21365,98.40861221624152,1.5913877837584836,2017,TX,ellis,ellis_TX,0.136,22320,1.65,SNAP,1.85,Other Nutrition Program,0.517,0.053,0.43,10917000,2.87,0.201,8930,0.59,0.41,75101,32.26,-96.69,111660,7332,8284,34047,28170,9105,17351,7371,173620,127908,45712,173620,166981,6639,57052,4801,9089,8235,17070,10091,4147,3619,172201,48797,43611,5186,102039,79681,22358,21365,21025,340,173620,142527,15404,897,1333,216,4623,8620
0500000US48141,817738,243659,90.5913592356531,9.408640764346893,476003,69.95628178813999,30.04371821186001,98076,97.33370039561157,2.6662996043884335,2017,TX,el paso,el paso_TX,0.096,79860,1.65,SNAP,1.85,Other Nutrition Program,0.929,0.013,0.058,38679000,2.84,0.229,53740,0.7,0.3,79821,31.99,-106.59,514729,68266,42593,124109,121239,40683,77102,40737,840410,144472,695938,840410,731545,108865,269523,58928,62871,49737,52972,28855,8099,8061,817738,243659,220734,22925,476003,332994,143009,98076,95461,2615,840410,628407,27504,4740,10834,812,146806,21307
0500000US48143,41440,10450,84.10526315789474,15.894736842105264,24975,77.8098098098098,22.19019019019019,6015,100,0,2017,TX,erath,erath_TX,0.177,7250,1.65,SNAP,1.85,Other Nutrition Program,0.632,0.04,0.328,3561000,2.88,0.226,1950,0.72,0.28,76401,32.21,-98.21,24132,1018,1792,7754,5938,1312,3905,2413,41969,33004,8965,41969,40388,1581,12244,2317,2270,1572,2188,2631,749,517,41440,10450,8789,1661,24975,19433,5542,6015,6015,0,41969,36959,464,1766,580,33,1524,643
0500000US48147,31743,7418,89.80857373955244,10.19142626044756,18709,70.63979902720617,29.360200972793844,5616,98.70014245014245,1.29985754985755,2017,TX,fannin,fannin_TX,0.168,5670,1.65,SNAP,1.85,Other Nutrition Program,0.57,0.046,0.384,2880000,2.98,0.228,1630,0.75,0.25,75413,33.43,-96.16,24112,1019,2194,7614,7035,1806,3323,1121,34446,30640,3806,34446,33178,1268,11656,1942,2305,2179,2936,1502,304,488,31743,7418,6662,756,18709,13216,5493,5616,5543,73,34446,29899,2119,741,352,0,700,635
0500000US48149,24799,4869,89.66933661942905,10.33066338057096,13862,84.98052229115568,15.019477708844322,6068,92.12261041529334,7.877389584706658,2017,TX,fayette,fayette_TX,0.13,3250,1.65,SNAP,1.85,Other Nutrition Program,0.552,0.038,0.41,1578000,2.85,0.187,970,0.62,0.38,78932,30.14,-96.68,18314,1094,1149,7298,3971,1249,2835,718,25272,19891,5381,25272,24296,976,7622,1127,1368,1069,1732,943,416,967,24799,4869,4366,503,13862,11780,2082,6068,5590,478,null,null,null,null,null,null,null,null
0500000US48157,759769,221884,92.25811685385156,7.741883146148439,457203,83.82906498863744,16.170935011362566,80682,95.34964428249175,4.650355717508242,2017,TX,fort bend,fort bend_TX,0.139,98800,1.65,SNAP,1.85,Other Nutrition Program,0.413,0.044,0.543,49857000,2.96,0.193,38450,0.46,0.54,77406,29.58,-95.76,489890,25133,24059,83009,90285,38656,139460,89288,764828,577509,187319,764828,661579,103249,235783,17982,26924,34860,46985,50262,25039,33731,759769,221884,204706,17178,457203,383269,73934,80682,76930,3752,764828,400091,156794,964,158051,0,32140,16788
0500000US48165,22192,7271,50.21317562921194,49.78682437078806,12557,56.40678506012583,43.59321493987417,2364,100,0,2017,TX,gaines,gaines_TX,0.104,2070,1.65,SNAP,1.85,Other Nutrition Program,0.75,0.1,0.15,1036000,2.93,0.188,1330,0.76,0.24,79342,32.92,-102.42,12600,4418,330,3566,1953,868,961,504,22312,16010,6302,22312,15702,6610,6086,1551,845,884,1246,1240,215,105,22192,7271,3651,3620,12557,7083,5474,2364,2364,0,null,null,null,null,null,null,null,null
0500000US48167,329524,86204,96.05818755510185,3.941812444898148,198237,82.51285077962237,17.487149220377628,45083,99.39001397422533,0.6099860257746823,2017,TX,galveston,galveston_TX,0.166,53270,1.65,SNAP,1.85,Other Nutrition Program,0.527,0.024,0.449,27800000,3.06,0.229,18090,0.57,0.43,77510,29.38,-95.09,224926,8789,14532,60775,51031,19647,45045,25107,335036,252704,82332,335036,318630,16406,121423,15146,19702,16057,29232,20437,10670,10179,329524,86204,82806,3398,198237,163571,34666,45083,44808,275,335036,264334,42382,1461,12444,261,4424,9730
0500000US48171,26276,5296,75.52870090634441,24.47129909365559,13534,69.32909708881337,30.670902911186644,7446,100,0,2017,TX,gillespie,gillespie_TX,0.13,3380,1.65,SNAP,1.85,Other Nutrition Program,0.573,0.052,0.375,1638000,2.84,0.217,1120,0.65,0.35,78618,30.47,-99.18,20168,867,977,6814,3932,871,5334,1373,26646,21223,5423,26646,25592,1054,11690,2004,1925,2121,2187,1794,682,977,26276,5296,4000,1296,13534,9383,4151,7446,7446,0,null,null,null,null,null,null,null,null
0500000US48177,21368,5959,84.61151199865749,15.388488001342507,12101,71.6304437649781,28.369556235021896,3308,100,0,2017,TX,gonzales,gonzales_TX,0.123,2520,1.65,SNAP,1.85,Other Nutrition Program,0.784,0.031,0.185,1346000,3.13,0.216,1200,0.69,0.31,78122,29.39,-97.77,14558,1740,1512,6196,2290,787,1375,658,21668,10833,10835,21668,19440,2228,8477,913,1814,1561,2202,918,743,326,21368,5959,5042,917,12101,8668,3433,3308,3308,0,21668,12201,1412,0,105,0,7710,240
0500000US48179,19978,5443,92.6143670769796,7.385632923020394,10502,69.40582746143592,30.594172538564084,4033,99.30572774609472,0.6942722539052815,2017,TX,gray,gray_TX,0.151,3470,1.65,SNAP,1.85,Other Nutrition Program,0.63,0.026,0.345,1851000,3.13,0.232,1360,0.64,0.36,79002,35.21,-100.73,14306,1006,2573,4710,3728,921,945,423,21628,14717,6911,21628,20289,1339,7928,1682,2353,566,2287,764,212,64,19978,5443,5041,402,10502,7289,3213,4033,4005,28,21628,19095,637,648,147,0,699,402
0500000US48181,129635,32786,89.30641127310437,10.693588726895626,74902,77.84972363888815,22.150276361111853,21947,99.85419419510639,0.1458058048936073,2017,TX,grayson,grayson_TX,0.17,21380,1.65,SNAP,1.85,Other Nutrition Program,0.587,0.037,0.376,9898000,2.71,0.228,6850,0.69,0.31,75020,33.75,-96.56,88606,3465,6532,26311,25907,8723,12095,5573,131140,113568,17572,131140,123706,7434,49176,8559,9405,7928,12240,6974,2370,1700,129635,32786,29280,3506,74902,58311,16591,21947,21915,32,131140,115225,7174,1626,2122,33,971,3989
0500000US48183,120854,33519,88.14403770995554,11.855962290044452,69134,72.54173055226083,27.458269447739177,18201,98.95610131311466,1.043898686885336,2017,TX,gregg,gregg_TX,0.202,24920,1.65,SNAP,1.85,Other Nutrition Program,0.7,0.048,0.252,11734000,2.76,0.246,7860,0.8,0.2,75601,32.51,-94.76,80114,4732,7422,22404,23765,6904,10641,4246,123367,99984,23383,123367,114827,8540,44138,7279,11331,8222,9172,5592,971,1571,120854,33519,29545,3974,69134,50151,18983,18201,18011,190,123367,92085,24601,182,1408,375,1717,2999
0500000US48185,25667,7878,92.35846661589235,7.641533384107642,13307,76.87683174269182,23.123168257308183,4482,97.43418116912093,2.565818830879072,2017,TX,grimes,grimes_TX,0.176,4810,1.65,SNAP,1.85,Other Nutrition Program,0.615,0.033,0.352,2570000,3.13,0.261,1600,0.78,0.22,77363,30.3,-95.84,20458,938,2424,7529,5653,1193,1632,1089,29881,23640,6241,29881,28858,1023,8875,1864,1255,2361,1715,1151,303,226,25667,7878,7276,602,13307,10230,3077,4482,4367,115,null,null,null,null,null,null,null,null
0500000US48187,157902,43101,94.0651028978446,5.934897102155403,93881,85.92579968257688,14.074200317423122,20920,98.96749521988528,1.0325047801147227,2017,TX,guadalupe,guadalupe_TX,0.115,17330,1.65,SNAP,1.85,Other Nutrition Program,0.535,0.048,0.417,9144000,3.09,0.194,7630,0.56,0.44,78108,29.57,-98.23,104984,4897,7615,31625,24186,8382,18045,10234,159659,98977,60682,159659,155149,4510,55421,7126,8620,8061,16688,8592,4176,2158,157902,43101,40543,2558,93881,80668,13213,20920,20704,216,159659,112143,14081,293,2585,224,24722,5611
0500000US48189,32406,9879,86.20305698957384,13.796943010426158,18653,67.69420468557337,32.30579531442663,3874,100,0,2017,TX,hale,hale_TX,0.131,4510,1.65,SNAP,1.85,Other Nutrition Program,0.746,0.024,0.23,2198000,2.86,0.234,2240,0.74,0.26,79021,33.99,-101.99,21947,2610,2538,7839,4383,846,2963,768,34134,13856,20278,34134,32037,2097,11108,2019,2787,2490,2397,1065,241,109,32406,9879,8516,1363,18653,12627,6026,3874,3874,0,34134,30165,1587,68,108,0,915,1291
0500000US48199,56674,14737,92.71900658207234,7.280993417927665,32518,86.06002829202288,13.93997170797712,9419,96.71939696358424,3.280603036415755,2017,TX,hardin,hardin_TX,0.174,9750,1.65,SNAP,1.85,Other Nutrition Program,0.465,0.032,0.502,4966000,2.98,0.239,3310,0.53,0.48,77374,30.39,-94.63,38755,1260,3122,13996,9846,3344,4709,2478,57139,53862,3277,57139,56987,152,21131,4400,3045,3662,4526,3424,1150,924,56674,14737,13664,1073,32518,27985,4533,9419,9110,309,57139,51969,3320,225,563,0,200,862
0500000US48201,4628010,1308950,88.57748577103786,11.422514228962145,2851771,72.57676019568191,27.42323980431809,467289,97.0174774069152,2.982522593084793,2017,TX,harris,harris_TX,0.163,739120,1.65,SNAP,1.85,Other Nutrition Program,0.68,0.026,0.294,374132000,2.97,0.232,284790,0.67,0.34,77001,29.76,-95.38,2970857,310178,252692,691323,595487,207964,584612,328601,4652980,2654501,1998479,4652980,3878365,774615,1586849,243571,296690,264472,342020,226089,87207,126800,4628010,1308950,1159435,149515,2851771,2069723,782048,467289,453352,13937,4652980,2969448,880266,18632,329588,2930,340142,111974
0500000US48203,65879,18839,91.12479430967674,8.875205690323265,36654,85.3494843673269,14.650515632673105,10386,93.16387444637012,6.836125553629886,2017,TX,harrison,harrison_TX,0.198,13210,1.65,SNAP,1.85,Other Nutrition Program,0.609,0.047,0.344,6144000,2.73,0.248,4220,0.69,0.31,75642,32.44,-94.2,43830,1435,4041,14857,12024,3028,5952,2493,66661,57670,8991,66661,64224,2437,22618,4316,4555,3581,6197,2364,991,614,65879,18839,17167,1672,36654,31284,5370,10386,9676,710,66661,48035,13979,232,564,0,1978,1873
0500000US48209,213087,53727,89.74444878738808,10.255551212611909,137583,81.97015619662314,18.02984380337687,21777,100,0,2017,TX,hays,hays_TX,0.132,25740,1.65,SNAP,1.85,Other Nutrition Program,0.579,0.021,0.4,13203000,3.01,0.191,8740,0.55,0.45,78610,30.08,-97.83,127580,3502,7510,25945,31989,8539,32629,17466,214485,130773,83712,214485,202100,12385,74995,7792,16056,10454,19658,10596,5744,4695,213087,53727,48217,5510,137583,112777,24806,21777,21777,0,214485,187859,9325,1137,3218,123,6495,6328
0500000US48213,79886,18621,86.83744159819558,13.162558401804414,43625,75.76160458452722,24.23839541547278,17640,100,0,2017,TX,henderson,henderson_TX,0.178,14200,1.65,SNAP,1.85,Other Nutrition Program,0.651,0.05,0.3,7262000,3,0.259,4520,0.78,0.22,75124,32.3,-96.01,58046,2231,7310,19601,14347,4556,5518,4483,81064,70607,10457,81064,78872,2192,32412,6268,7839,5701,7513,2996,1284,811,79886,18621,16170,2451,43625,33051,10574,17640,17640,0,81064,71898,5190,662,995,0,1620,699
0500000US48215,851914,300236,85.922407705938,14.077592294062006,460823,54.589506166141874,45.41049383385812,90855,95.76908260414947,4.230917395850531,2017,TX,hidalgo,hidalgo_TX,0.114,95430,1.65,SNAP,1.85,Other Nutrition Program,0.912,0.031,0.057,39974000,2.45,0.284,79880,0.73,0.27,78501,26.21,-98.23,482342,104935,62535,113441,88360,23072,64084,25915,860661,67148,793513,860661,697535,163126,239825,70123,55701,35200,42371,22173,9149,5108,851914,300236,257970,42266,460823,251561,209262,90855,87011,3844,860661,746379,4816,1726,9017,427,81211,17085
0500000US48217,35192,9174,91.65031611074777,8.349683889252235,19169,76.57676456779174,23.42323543220825,6849,98.37932544897066,1.6206745510293472,2017,TX,hill,hill_TX,0.165,5790,1.65,SNAP,1.85,Other Nutrition Program,0.633,0.052,0.316,2892000,2.93,0.242,2000,0.72,0.28,76055,32.15,-97.14,24129,1577,1845,9170,5427,2318,2612,1180,35852,28391,7461,35852,33733,2119,12267,2252,2680,1988,2842,1510,245,750,35192,9174,8408,766,19169,14679,4490,6849,6738,111,35852,30133,2311,482,0,236,1780,910
0500000US48219,22840,6385,95.58339859044635,4.416601409553642,13349,72.03535845381677,27.964641546183234,3106,100,0,2017,TX,hockley,hockley_TX,0.119,2770,1.65,SNAP,1.85,Other Nutrition Program,0.714,0.066,0.221,1363000,2.88,0.203,1250,0.7,0.3,79313,33.81,-102.16,14528,1651,2654,2856,3181,1373,1727,1086,23088,11985,11103,23088,21694,1394,7942,1528,1041,2145,1893,819,295,221,22840,6385,6103,282,13349,9616,3733,3106,3106,0,23088,21364,657,139,37,115,216,560
0500000US48221,57558,12697,88.34370323698512,11.656296763014886,31149,80.00898905261806,19.991010947381938,13712,99.59889148191365,0.40110851808634773,2017,TX,hood,hood_TX,0.153,8480,1.65,SNAP,1.85,Other Nutrition Program,0.506,0.061,0.433,4041000,2.79,0.233,2760,0.67,0.33,76035,32.53,-97.65,42041,1322,2053,13990,11109,2944,6795,3828,58273,50868,7405,58273,57121,1152,21792,3134,4687,2719,4747,4232,1475,798,57558,12697,11217,1480,31149,24922,6227,13712,13657,55,null,null,null,null,null,null,null,null
