GEO_ID,NAME,K200201_001E,K200201_001M,K200201_002E,K200201_002M,K200201_003E,K200201_003M,K200201_004E,K200201_004M,K200201_005E,K200201_005M,K200201_006E,K200201_006M,K200201_007E,K200201_007M,K200201_008E,K200201_008M
id,Geographic Area Name,Estimate!!Total,Margin of Error!!Total,Estimate!!Total!!White alone,Margin of Error!!Total!!White alone,Estimate!!Total!!Black or African American alone,Margin of Error!!Total!!Black or African American alone,Estimate!!Total!!American Indian and Alaska Native alone,Margin of Error!!Total!!American Indian and Alaska Native alone,Estimate!!Total!!Asian alone,Margin of Error!!Total!!Asian alone,Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone,Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone,Estimate!!Total!!Some other race alone,Margin of Error!!Total!!Some other race alone,Estimate!!Total!!Two or more races,Margin of Error!!Total!!Two or more races
0500000US17019,"Champaign County, Illinois",209399,*****,151479,1065,28725,831,315,259,21864,1243,159,168,1102,881,5755,1405
0500000US17021,"Christian County, Illinois",33102,*****,31802,285,287,156,80,135,375,325,35,62,0,190,523,359
0500000US17027,"Clinton County, Illinois",37614,*****,35234,318,1370,368,0,190,472,374,0,190,35,67,503,396
0500000US17029,"Coles County, Illinois",51979,*****,47881,493,2277,451,157,176,739,54,25,52,121,134,779,551
0500000US17031,"Cook County, Illinois",5211263,*****,2938732,20324,1219756,6477,11809,2685,378679,5184,1386,692,520266,20298,140635,9648
0500000US17037,"DeKalb County, Illinois",104733,*****,87726,1822,8835,570,93,133,1708,833,0,190,3246,1814,3125,1072
0500000US17043,"DuPage County, Illinois",930128,*****,717741,5552,44772,1819,1372,674,107918,2337,155,245,33204,5909,24966,3420
0500000US17049,"Effingham County, Illinois",34132,*****,31348,1397,454,302,285,409,44,77,0,190,454,233,1547,1177
0500000US17063,"Grundy County, Illinois",50586,*****,48004,618,256,342,13,28,397,149,67,143,670,572,1179,415
0500000US17075,"Iroquois County, Illinois",27876,*****,25608,527,295,204,0,190,202,38,0,190,1325,552,446,229
0500000US17077,"Jackson County, Illinois",58284,*****,44675,787,9014,633,70,77,1550,472,8,15,777,700,2190,828
0500000US17081,"Jefferson County, Illinois",38179,*****,33567,190,3671,298,0,190,482,117,0,190,0,190,459,298
0500000US17089,"Kane County, Illinois",534667,*****,384654,7364,28381,2079,4682,3064,22835,920,1013,1553,76422,7410,16680,4113
0500000US17091,"Kankakee County, Illinois",109605,*****,87855,1083,17177,643,92,88,650,276,31,56,1704,915,2096,783
0500000US17093,"Kendall County, Illinois",126218,*****,98562,3666,9668,1785,100,189,4499,462,0,190,10023,4256,3366,2476
0500000US17095,"Knox County, Illinois",50638,*****,43442,581,4496,780,82,151,564,53,0,190,865,669,1189,799
0500000US17097,"Lake County, Illinois",703520,*****,521507,5909,48157,2813,2491,1319,53963,1993,412,311,57606,6161,19384,3384
0500000US17099,"LaSalle County, Illinois",110067,*****,100131,1374,3146,824,89,101,1063,194,0,190,3967,1373,1671,842
0500000US01003,"Baldwin County, Alabama",212628,*****,183893,2066,20030,752,2172,617,2485,592,0,200,1899,1956,2149,1215
0500000US01005,"Barbour County, Alabama",25270,*****,11850,263,12395,531,57,92,0,200,0,200,509,489,459,437
0500000US01009,"Blount County, Alabama",58013,*****,55588,480,586,419,0,200,514,406,0,200,156,210,1169,555
0500000US01015,"Calhoun County, Alabama",114728,*****,85146,887,24183,693,254,227,1176,336,0,200,2108,933,1861,709
0500000US01017,"Chambers County, Alabama",33713,*****,19027,279,13699,494,141,161,405,76,0,200,147,248,294,291
0500000US01031,"Coffee County, Alabama",51874,*****,40005,177,9049,514,758,316,1034,226,0,200,0,200,1028,652
0500000US01033,"Colbert County, Alabama",54500,*****,42907,279,8804,1214,227,267,330,71,0,200,1014,521,1218,1226
0500000US01043,"Cullman County, Alabama",82755,*****,78414,858,1076,379,0,200,414,414,0,200,543,397,2308,752
0500000US01045,"Dale County, Alabama",49226,*****,35412,957,9447,687,199,234,956,692,0,200,658,677,2554,806
0500000US01049,"DeKalb County, Alabama",71617,*****,61603,2551,1109,275,762,572,0,200,0,200,5879,2562,2264,1131
0500000US01051,"Elmore County, Alabama",81677,*****,60736,1081,18092,789,304,228,400,410,0,200,1407,1099,738,648
0500000US01055,"Etowah County, Alabama",102755,*****,82298,865,16066,643,1018,591,727,318,0,200,1199,918,1447,791
0500000US01061,"Geneva County, Alabama",25816,2326,22765,1930,1572,1202,515,170,8,16,0,200,544,477,412,464
0500000US01069,"Houston County, Alabama",104346,*****,72703,239,27957,476,125,108,851,186,0,200,176,122,2534,541
0500000US01071,"Jackson County, Alabama",51909,*****,47710,334,2130,363,912,550,157,277,70,107,160,334,770,577
0500000US01073,"Jefferson County, Alabama",659197,*****,340995,2799,283700,2337,1203,595,12201,756,321,465,11510,2935,9267,2119
0500000US01079,"Lawrence County, Alabama",33049,*****,25621,1106,3670,682,2182,666,0,200,0,200,5,14,1571,982
0500000US01081,"Lee County, Alabama",161604,*****,113361,1026,35563,1876,212,246,6452,633,0,200,502,513,5514,2204
0500000US01083,"Limestone County, Alabama",94402,*****,76611,1548,12971,331,901,216,1677,337,149,285,1167,1482,926,529
0500000US01089,"Madison County, Alabama",361046,*****,244908,1914,87843,2158,2357,718,10285,909,0,200,4498,1887,11155,2443
0500000US01095,"Marshall County, Alabama",95548,*****,88908,1369,2140,564,670,387,687,104,149,196,1244,1287,1750,841
0500000US01097,"Mobile County, Alabama",413955,*****,244012,1558,147234,1630,3410,805,7504,1365,79,127,5038,2120,6678,1694
0500000US01101,"Montgomery County, Alabama",226646,*****,82146,981,131468,1397,311,466,6747,536,51,100,2034,964,3889,1300
0500000US01103,"Morgan County, Alabama",118818,*****,95425,1894,15143,672,678,561,760,331,283,471,4294,1861,2235,800
0500000US01113,"Russell County, Alabama",57045,*****,26887,824,25466,1379,138,193,276,344,0,200,2679,907,1599,1310
0500000US01117,"Shelby County, Alabama",213605,*****,171245,1965,26651,1624,571,286,3167,805,69,123,6240,2066,5662,1648
0500000US01121,"Talladega County, Alabama",80065,*****,50624,723,26648,599,250,264,162,193,0,200,1328,712,1053,534
0500000US01125,"Tuscaloosa County, Alabama",207811,*****,132278,2618,66928,574,755,909,3522,341,115,137,1768,2406,2445,1092
0500000US01127,"Walker County, Alabama",64058,*****,57806,441,3831,601,328,312,353,113,0,200,549,557,1191,596
0500000US02020,"Anchorage Municipality, Alaska",294356,*****,182307,2690,14810,1511,22906,4057,31646,2025,7791,477,7077,1855,27819,4431
0500000US02090,"Fairbanks North Star Borough, Alaska",99703,*****,75282,1299,4541,699,7512,1550,2964,730,126,177,1084,750,8194,1997
0500000US02110,"Juneau City and Borough, Alaska",32094,*****,21556,596,54,66,2765,733,2183,299,157,210,486,582,4893,1046
0500000US02122,"Kenai Peninsula Borough, Alaska",58617,*****,48458,461,222,211,4816,718,1161,352,109,79,645,411,3206,878
0500000US02170,"Matanuska-Susitna Borough, Alaska",106532,*****,88189,434,1540,391,6605,1101,1522,417,206,218,328,223,8142,1247
0500000US04001,"Apache County, Arizona",71606,*****,15987,657,262,285,54232,646,66,100,53,94,513,295,493,392
0500000US04003,"Cochise County, Arizona",124756,*****,107676,1744,5042,824,1981,234,2258,531,473,208,3191,1358,4135,1318
0500000US04005,"Coconino County, Arizona",140776,*****,92468,1323,1731,547,36364,1490,3259,298,633,459,1235,678,5086,1838
0500000US04007,"Gila County, Arizona",53501,*****,40540,1147,320,270,8845,559,497,59,0,208,1071,800,2228,865
0500000US04009,"Graham County, Arizona",37466,*****,29869,687,499,360,5280,533,227,182,101,191,420,364,1070,662
0500000US04013,"Maricopa County, Arizona",4307033,*****,3342292,21160,235421,5951,87049,4622,179761,4524,10317,1102,291906,19110,160287,9182
0500000US04015,"Mohave County, Arizona",207200,*****,186157,2859,2473,529,4806,1105,2525,437,141,177,6030,2620,5068,1437
0500000US04017,"Navajo County, Arizona",108956,*****,51477,1492,1291,592,46635,1905,638,204,1811,1653,4424,1644,2680,960
0500000US04019,"Pima County, Arizona",1022769,*****,779589,9156,35898,2014,42875,4440,29936,2145,1639,557,80937,7856,51895,5212
0500000US04021,"Pinal County, Arizona",430237,*****,351332,4014,17748,2052,19642,3800,7007,854,1160,816,12515,3425,20833,4526
0500000US04025,"Yavapai County, Arizona",228168,*****,211172,2373,1314,374,2698,814,2814,435,0,208,4182,1973,5988,1415
0500000US04027,"Yuma County, Arizona",207534,*****,168078,4829,4767,1006,3939,1390,2718,452,125,161,22100,4354,5807,1722
0500000US17103,"Lee County, Illinois",34406,*****,31065,395,1947,297,54,110,309,74,80,148,468,281,483,274
0500000US17107,"Logan County, Illinois",29245,*****,23964,1209,2694,810,94,103,435,324,0,190,0,190,2058,943
0500000US17109,"McDonough County, Illinois",30823,*****,27699,481,1349,398,82,168,1187,510,0,190,0,190,506,398
0500000US17111,"McHenry County, Illinois",309122,*****,286035,1808,4260,890,298,403,7413,1322,30,51,3416,1396,7670,1761
0500000US17113,"McLean County, Illinois",172290,*****,145215,490,14081,995,481,345,9441,444,0,190,481,456,2591,1006
0500000US17115,"Macon County, Illinois",105801,*****,82656,270,15612,1690,365,255,1044,423,19,42,321,217,5784,1794
0500000US17119,"Madison County, Illinois",265428,*****,231215,1094,23071,1639,487,326,2478,678,66,86,2096,1172,6015,1616
0500000US17121,"Marion County, Illinois",37902,*****,34885,325,817,271,49,102,56,99,0,190,271,258,1824,491
0500000US17137,"Morgan County, Illinois",33798,*****,30485,271,2288,588,337,311,355,354,9,17,63,92,261,235
0500000US17141,"Ogle County, Illinois",51063,*****,48731,569,683,207,45,85,269,117,17,31,631,528,687,270
0500000US17143,"Peoria County, Illinois",183011,*****,134454,1413,32492,1867,395,252,7286,641,0,190,1784,1369,6600,2303
0500000US17161,"Rock Island County, Illinois",144808,*****,117420,1598,16288,1715,684,537,3753,445,219,329,2191,1184,4253,1447
0500000US17163,"St. Clair County, Illinois",262479,*****,165878,2016,77270,2076,395,441,2961,790,58,81,5181,2049,10736,2140
0500000US17167,"Sangamon County, Illinois",196452,*****,160906,625,25653,1034,210,207,4465,410,161,189,469,295,4588,1105
0500000US17177,"Stephenson County, Illinois",45054,*****,39023,190,4458,869,147,76,307,113,0,190,0,190,1119,884
0500000US17179,"Tazewell County, Illinois",133526,*****,127851,466,1885,696,68,128,1533,369,49,88,695,500,1445,750
0500000US17183,"Vermilion County, Illinois",77909,*****,64521,478,10770,710,84,128,756,169,0,190,220,284,1558,768
0500000US17195,"Whiteside County, Illinois",56118,*****,53412,493,791,333,34,59,284,213,209,242,292,281,1096,481
0500000US17197,"Will County, Illinois",692661,*****,498887,6103,78542,2213,814,586,39460,1655,322,352,54137,6491,20499,3434
0500000US17199,"Williamson County, Illinois",67328,*****,60864,423,2056,635,141,197,711,289,0,190,1054,590,2502,753
0500000US17201,"Winnebago County, Illinois",284778,*****,225519,1943,36651,2017,904,433,7398,854,44,51,5139,1798,9123,1912
0500000US18003,"Allen County, Indiana",372877,*****,294929,2129,42254,2224,869,444,14879,1203,0,197,5495,1820,14451,2888
0500000US18005,"Bartholomew County, Indiana",82040,*****,69886,1730,3697,2317,163,225,5991,443,0,197,793,629,1510,659
0500000US18011,"Boone County, Indiana",65875,*****,61178,585,1347,302,0,197,2314,279,0,197,207,312,829,730
0500000US18017,"Cass County, Indiana",37994,*****,31049,689,354,308,324,484,775,345,0,197,4686,1002,806,517
0500000US18019,"Clark County, Indiana",116973,*****,103121,416,7795,1087,43,82,1364,213,0,197,422,355,4228,1154
0500000US18035,"Delaware County, Indiana",115184,*****,101751,561,8285,1423,0,197,859,631,0,197,386,358,3903,1417
0500000US18039,"Elkhart County, Indiana",205032,*****,179524,2398,11525,1547,104,102,1666,486,42,73,4493,1786,7678,1998
0500000US18043,"Floyd County, Indiana",77071,*****,69317,787,4417,757,39,79,922,96,0,197,428,521,1948,965
0500000US18053,"Grant County, Indiana",66491,*****,58077,725,5612,1169,29,52,165,150,0,197,423,431,2185,747
0500000US18057,"Hamilton County, Indiana",323747,*****,280893,1615,13635,1210,887,309,19694,1470,85,134,1604,1330,6949,1965
0500000US18059,"Hancock County, Indiana",74985,*****,70834,589,2140,788,0,197,407,332,0,197,296,589,1308,841
0500000US18061,"Harrison County, Indiana",39898,*****,37832,682,265,220,0,197,89,128,0,197,1133,977,579,530
0500000US18063,"Hendricks County, Indiana",163685,*****,142905,1280,10915,1115,0,197,4405,1025,0,197,1670,1187,3790,1465
0500000US18065,"Henry County, Indiana",48476,*****,45924,162,1220,690,257,163,0,197,0,197,160,147,915,663
0500000US18067,"Howard County, Indiana",82363,*****,71818,1090,7148,1021,170,239,777,582,0,197,736,963,1714,733
0500000US18071,"Jackson County, Indiana",43884,*****,40015,1003,1003,547,495,607,456,665,0,197,1519,991,396,327
0500000US18073,"Jasper County, Indiana",33447,*****,31771,637,297,230,0,197,29,58,0,197,1009,553,341,284
0500000US18081,"Johnson County, Indiana",153897,*****,141456,1173,4189,286,209,290,4720,567,0,197,1198,1188,2125,898
0500000US18083,"Knox County, Indiana",37508,*****,35204,229,1087,478,0,197,375,51,0,197,108,136,734,498
0500000US18085,"Kosciusko County, Indiana",79206,*****,74913,1158,355,285,73,134,1141,421,60,105,1104,1038,1560,455
0500000US18089,"Lake County, Indiana",485640,*****,298255,3917,114738,1638,1365,455,6545,1042,130,215,46003,4319,18604,3508
0500000US18091,"LaPorte County, Indiana",110029,*****,91394,958,12207,941,283,483,804,202,0,197,2354,967,2987,1038
0500000US18095,"Madison County, Indiana",129498,*****,113687,864,10406,1217,418,311,832,266,0,197,1167,786,2988,1280
0500000US18097,"Marion County, Indiana",950082,*****,600178,4987,261425,4539,1538,806,29676,2008,295,309,21473,4935,35497,5051
0500000US18099,"Marshall County, Indiana",46498,*****,43185,1315,769,716,0,197,273,109,0,197,972,1243,1299,1037
0500000US18103,"Miami County, Indiana",35845,*****,32024,408,2087,692,73,97,192,153,0,197,569,324,900,432
0500000US18105,"Monroe County, Indiana",146986,*****,126697,744,4111,1183,189,215,9374,675,47,91,674,478,5894,1275
0500000US18107,"Montgomery County, Indiana",38525,*****,37047,272,414,290,0,197,191,161,0,197,18,46,855,462
0500000US18127,"Porter County, Indiana",168404,*****,154464,1235,6688,1285,173,237,2424,543,0,197,1319,971,3336,1208
0500000US18133,"Putnam County, Indiana",37702,*****,35155,162,993,293,201,291,508,197,34,54,166,154,645,341
0500000US18141,"St. Joseph County, Indiana",270434,*****,212760,2612,34904,1834,726,302,5847,751,395,396,5600,2511,10202,1770
0500000US18151,"Steuben County, Indiana",34484,*****,32488,288,179,173,156,256,437,399,0,197,71,103,1153,447
0500000US18157,"Tippecanoe County, Indiana",190587,*****,156394,1614,9953,1348,503,432,15867,798,94,156,2867,1469,4909,1439
0500000US18163,"Vanderburgh County, Indiana",181616,*****,154153,904,16746,1641,372,336,2963,273,0,197,2766,918,4616,1643
0500000US18167,"Vigo County, Indiana",107516,*****,93639,764,6300,948,269,222,2363,170,98,177,558,378,4289,1067
0500000US18169,"Wabash County, Indiana",31443,*****,30116,275,474,212,83,104,177,187,0,197,313,208,280,239
0500000US18173,"Warrick County, Indiana",62530,*****,58054,363,975,421,159,229,2431,618,0,197,180,268,731,496
0500000US18177,"Wayne County, Indiana",66185,*****,59956,255,3846,816,116,103,633,474,0,197,124,203,1510,693
0500000US18181,"White County, Indiana",24182,*****,21644,146,75,106,0,197,177,148,0,197,1914,162,372,151
0500000US18183,"Whitley County, Indiana",33756,*****,32312,89,513,361,0,197,218,196,0,197,101,175,612,395
0500000US19013,"Black Hawk County, Iowa",132648,*****,112389,1300,11965,950,175,174,3250,278,212,244,1152,1184,3505,988
0500000US19017,"Bremer County, Iowa",24911,*****,23882,150,339,230,0,163,192,166,70,138,53,95,375,281
0500000US19033,"Cerro Gordo County, Iowa",43006,*****,39743,485,916,551,199,179,218,152,0,163,428,436,1502,776
0500000US19045,"Clinton County, Iowa",47010,*****,44304,163,943,291,30,53,324,141,0,163,0,163,1409,320
0500000US19049,"Dallas County, Iowa",87235,*****,78893,630,1643,708,0,163,4065,890,0,163,1000,632,1634,1290
0500000US19057,"Des Moines County, Iowa",39417,*****,35538,256,2533,474,74,142,462,118,0,163,143,249,667,457
0500000US19061,"Dubuque County, Iowa",97041,*****,89849,407,2621,1125,311,393,1132,297,1726,1384,471,484,931,478
0500000US19103,"Johnson County, Iowa",149210,*****,123409,900,8850,1283,243,173,9499,916,0,163,1363,745,5846,1718
0500000US19111,"Lee County, Iowa",34295,*****,31940,342,1033,389,119,149,233,87,0,163,320,322,650,343
0500000US19113,"Linn County, Iowa",224115,*****,196706,2111,12967,1648,299,361,5593,674,456,656,3289,2107,4805,1838
0500000US19127,"Marshall County, Iowa",40288,*****,35325,1481,414,325,0,163,1524,513,9,16,1765,1513,1251,641
0500000US19139,"Muscatine County, Iowa",42880,*****,39295,1110,852,928,103,167,827,663,140,270,375,327,1288,1124
0500000US19153,"Polk County, Iowa",481830,*****,402080,2515,30578,2604,1340,551,23854,1334,931,1085,8123,2472,14924,2841
0500000US19155,"Pottawattamie County, Iowa",93386,*****,85248,1304,1094,595,447,367,320,340,0,163,3624,1289,2653,881
0500000US19163,"Scott County, Iowa",172509,*****,148733,567,12864,1266,355,378,4986,333,0,163,322,273,5249,1426
0500000US19167,"Sioux County, Iowa",34860,*****,32562,931,224,186,274,454,228,288,16,28,896,836,660,343
0500000US19169,"Story County, Iowa",97502,*****,83815,736,2724,480,175,215,8477,683,0,163,695,711,1616,861
0500000US19179,"Wapello County, Iowa",35044,*****,29729,716,1042,692,0,163,390,63,614,759,2583,776,686,391
0500000US19181,"Warren County, Iowa",50163,*****,48054,326,230,202,0,163,223,204,554,471,245,218,857,417
0500000US19187,"Webster County, Iowa",36605,*****,33048,566,1793,338,77,103,557,14,12,20,515,550,603,322
0500000US19193,"Woodbury County, Iowa",102429,*****,87589,1995,3258,1302,2679,1382,2845,353,584,682,2168,1407,3306,1150
